Fire,Aspect,DEM,MeanMaximumTemperature,MeanMinimumTemperature,Moisture,NDVI,Precipitation,Runoff,Slope,Vapour,WindSpeed,Drivers,Dlake,Droads,Dset,landcover
1,67.34102572,24,255.75,125.9166667,902.5,0.812619507,114.8333333,12.33333333,0.744417397,1570.916667,265,2437.917451,1575.433472,707.0161443,28162.03615,42
1,186.2729362,83,243.0833333,117.5,806.5833333,0.761864662,101.25,7.583333333,3.17055681,1474.583333,255.8333333,401.6301018,1198.24086,336.8584144,0,22
1,130.0613393,36,262,131.5,870.6666667,0.477745473,109.3333333,7.75,1.336595076,1628.333333,240,1375.813776,6934.88674,495.7759869,45302.19398,21
1,328.8686695,91,246.5833333,118.1666667,972.75,0.790358126,101.4166667,5.916666667,3.346710692,1468,255.8333333,673.8448406,1018.162124,645.8164808,981.366352,21
1,31.24567187,227,233.9166667,108.3333333,921.0833333,0.604823768,110.75,25.66666667,4.018882567,1409.166667,247.5,335.6204775,310.3723015,1129.376707,9446.824695,81
1,158.2326484,111,253.8333333,117.5,562.1666667,0.53418982,109.1666667,15.33333333,0.926376685,1515.583333,245,600.547185,1128.577047,932.6176318,14021.8301,22
1,242.5040449,25,255.5833333,122.5833333,709.5833333,0.630171657,105.5,8.583333333,3.102964521,1544.416667,275.8333333,564.3185571,4133.650875,3539.065645,14469.09475,21
1,116.4699827,131,248.9166667,116.6666667,1020.166667,0.54391849,107.4166667,10,3.854809135,1484.583333,255,1601.455184,1299.127988,366.5481258,0,22
1,196.6285099,26,253.9166667,132.8333333,1037.916667,0.663848102,110.4166667,6.916666667,1.197093133,1615.833333,301.6666667,1199.073649,5107.934084,4642.583801,1333.180079,42
1,275.8633561,235,234.0833333,106.3333333,887.4166667,0.837029636,90.16666667,13.58333333,2.805212857,1371.916667,243.3333333,286.3368467,798.8126217,110.3951098,10194.64451,21
1,118.9894365,131,248.0833333,117.1666667,935.3333333,0.540473461,111.4166667,13.91666667,2.36572756,1488.583333,254.1666667,99.91535984,352.0986225,5028.230963,3518.5576,42
1,180,19,255.3333333,125.5833333,818.8333333,0.693542421,106.3333333,5.666666667,0.286797102,1567.75,293.3333333,221.1975095,2546.546886,1961.440792,14579.90912,82
1,166.4405209,6,248.5833333,125.0833333,732.3333333,0.581767499,110.75,6.416666667,1.474787446,1568.833333,319.1666667,127.5450694,2946.450355,6616.959431,11232.17411,82
1,168.516268,306,229.1666667,103.3333333,718.3333333,0.726560056,114.0833333,29.91666667,5.25307799,1335.833333,250.8333333,101.5623957,792.0272326,868.3356637,1826.903746,21
1,74.41148928,17,253.9166667,134.5833333,939.75,0.755422473,107.6666667,5.416666667,2.133520431,1616.833333,310,939.8218744,920.0600546,1122.819396,3267.514166,21
1,180,108,243.5833333,117.4166667,521.1666667,0.649101079,95.5,5.916666667,0.860333826,1444.75,259.1666667,1519.67945,2030.394293,3646.690977,144.4019124,22
1,337.9837217,37,250.5833333,117.25,319.6666667,0.511621833,96,6.833333333,0.92799508,1449.25,255.8333333,771.8167991,1247.61521,416.8464858,757.0210598,21
1,103.3650829,31,253.8333333,121.0833333,702.0833333,0.721587479,106,8.5,2.479897393,1525.166667,269.1666667,790.1740115,862.6367722,5411.088072,10234.66768,82
1,90,20,250.0833333,118.5,381.5833333,0.49492386,102.0833333,7.583333333,2.776400151,1478.666667,260,639.5395332,535.0668483,1719.086271,15751.02308,21
1,270,49,255.6666667,124.4166667,716.4166667,0.835477293,115.6666667,15.66666667,2.058745055,1543.833333,242.5,874.3511108,2717.345469,6759.865476,11751.87807,90
1,265.2745599,11,250.3333333,119.9166667,377.0833333,0.681291878,103.8333333,7.666666667,3.477103345,1500.416667,266.6666667,279.9788446,689.8440043,2600.779239,10954.45907,21
1,105.5147805,21,255.8333333,122.9166667,721.1666667,0.675724089,105.5,7.75,2.143399461,1547.75,280.8333333,747.5955462,1497.112409,1944.484619,8223.261285,95
1,198.8389755,26,255.3333333,130.4166667,1084.583333,0.724900007,115.4166667,9.75,4.23473453,1608.75,280.8333333,319.3064606,4741.86769,61.06260456,6074.10637,42
1,219.05787,79,244.25,114.5833333,437.5,0.414606422,91.91666667,8.25,1.107894714,1412.25,246.6666667,220.2340748,2512.938896,2283.213728,10199.32575,21
1,0,68,244.75,117.3333333,479.4166667,0.729852438,91.25,5.583333333,2.293170738,1432,250.8333333,176.7967182,2333.307586,808.8708887,7324.065212,42
1,213.5091232,21,256.5,133.5833333,947.75,0.718209565,113.3333333,9.083333333,3.092701534,1629.333333,281.6666667,646.8317863,1290.759695,3704.662272,13082.90381,21
1,158.0656043,42,248.1666667,122.1666667,448.25,0.79598242,96.83333333,5.833333333,0.927460165,1482.666667,265,332.0751437,2577.077988,3403.726041,996.2887929,90
1,240.8137511,23,255.5,131.5,1068.333333,0.635173976,114.5833333,9.083333333,1.176085852,1615.583333,282.5,133.4727609,3191.175268,25.66951992,3463.828483,42
1,67.67716477,95,242.8333333,114.3333333,505.3333333,0.720962703,91.58333333,8.333333333,2.264071363,1412.083333,241.6666667,152.9831477,1820.384096,2699.400557,8246.95201,82
1,108.129336,327,227.9166667,102.75,698.75,0.710505843,101.9166667,20.25,5.513131572,1302.333333,246.6666667,186.9431997,204.3393103,5.902360918,4484.229535,81
1,158.1116025,1,248.8333333,126.0833333,705.1666667,0.679207921,111.25,6.666666667,0.927160773,1575.5,322.5,890.8180134,4026.475825,1866.666652,11218.61745,22
1,45.66865839,325,229.3333333,103.75,695.5,0.801414251,101.8333333,20.5,14.84400942,1311.25,243.3333333,236.3570166,897.4709939,1546.865935,4878.577132,81
1,50.26139392,39,253.25,120.8333333,677.0833333,0.796416938,103.8333333,8.666666667,0.448615476,1519.666667,270.8333333,214.0095288,4155.578441,4.042162954,16882.08801,52
1,151.6232451,51,244.0833333,116.5,541.0833333,0.601204276,90.91666667,6,2.931145432,1434.166667,246.6666667,80.80635908,104.4054733,1866.014608,10598.94795,71
1,166.434997,46,248.5833333,120.25,604.1666667,0.576854587,101.5,6.583333333,1.47482173,1495.083333,264.1666667,447.2305752,2359.714369,1197.680567,20375.26087,82
1,276.7833964,100,251.3333333,118.3333333,803.0833333,0.502264977,112.25,14.66666667,2.426660827,1510.083333,247.5,142.6666586,2041.009425,1542.288069,19883.02948,22
1,43.70165159,20,254.9166667,131,1083.666667,0.605686367,114.1666667,8.666666667,1.982751928,1611.833333,289.1666667,559.8289628,3085.661929,1644.076465,8708.122983,82
1,0,38,258.0833333,126.25,678.8333333,0.708850265,115.1666667,15.66666667,0.286797102,1567.666667,238.3333333,396.4486987,1310.865123,3484.68568,30712.77015,22
1,90,49,248.1666667,123.25,362.9166667,0.747499108,94.41666667,5.833333333,0.69360863,1466.833333,266.6666667,591.4627086,6238.756866,1981.448971,46.86582153,90
1,189.7337069,131,250.4166667,116.4166667,752.8333333,0.698380947,112.9166667,15,2.036062131,1504,247.5,439.3063843,2059.494876,190.5242169,27062.88207,42
1,270,73,243.5833333,118.0833333,629.25,0.592233002,101.8333333,6.833333333,1.040227479,1465.833333,260.8333333,339.1398352,2107.046868,292.325737,18952.87223,81
1,328.802899,51,246.75,121.4166667,375.5833333,0.67754966,93.16666667,5.833333333,0.67053916,1455.583333,264.1666667,2031.318352,2784.077018,667.7375564,6295.398505,90
1,64.84863131,261,230.75,107.5833333,777.5,0.814413846,107.9166667,24.41666667,2.697224414,1368,252.5,20.30749838,538.237312,1176.195566,2502.219593,81
1,334.1228152,235,235.0833333,107,991.25,0.746355712,93.66666667,15.41666667,1.593394872,1408.083333,255.8333333,84.67650603,72.43024644,0.145962293,12665.96033,22
1,321.1610061,49,247.6666667,120.0833333,566.0833333,0.43422395,100,6.166666667,1.104479901,1488.166667,265,209.0686704,1654.532911,1947.786906,14033.75346,82
1,118.7788347,41,248.5,118.5833333,301.5833333,0.764753461,92.58333333,6.666666667,1.191276865,1441.166667,257.5,127.625,2326.899895,3664.507543,12627.77272,21
1,270,27,252.25,121.9166667,553.5,0.62603879,101.1666667,7.583333333,4.826884177,1513.166667,269.1666667,496.812882,3377.109618,1942.8201,3214.55943,82
1,42.27056048,107,241,114.5833333,682.5833333,0.566729903,97.41666667,8.333333333,1.549937968,1448.166667,255,436.5634348,443.9052562,5354.182843,13839.53835,71
1,180,47,248,120.4166667,630.0833333,0.726368189,103.6666667,7.166666667,0.860333826,1489.25,264.1666667,206.0889295,4585.436232,858.5598435,15007.6528,90
1,247.6478244,264,231.5833333,106.0833333,812.1666667,0.688499868,116.1666667,31.33333333,2.261254404,1374.25,248.3333333,166.2397272,1196.886929,1892.175611,166.2053296,41
1,275.8587275,516,220.3333333,92.91666667,746.0833333,0.824464858,133.5,47.58333333,2.80741779,1283,271.6666667,659.809678,550.85797,14.3381746,7091.380939,21
1,210.9063443,30,256.1666667,129.25,902.25,0.637925088,109.1666667,6.666666667,1.336805446,1583.416667,285.8333333,56.66748753,231.231304,2735.448542,13444.89723,42
1,218.7509166,130,248.75,116.25,1000.833333,0.584788978,108.5,11.16666667,4.40431464,1484.5,254.1666667,876.8645033,782.6440876,1238.159791,4953.76886,22
1,42.31260634,54,248.4166667,118.25,284.3333333,0.524532139,92.75,6.916666667,1.550972461,1437,257.5,174.992458,1436.541809,2438.027764,14878.41219,21
1,133.2518953,93,242.8333333,115.8333333,535.3333333,0.649011314,92.16666667,6.25,3.34466651,1428.5,250,196.2581353,2111.599335,948.1939869,12427.41056,52
1,19.21622678,273,232,102.75,636,0.839999974,112.4166667,30.66666667,6.352008023,1347.333333,242.5,265.0159995,105.653515,2674.968446,16855.41696,21
1,285.5280015,25,255.6666667,124.4166667,778.75,0.747352898,106.6666667,7.166666667,1.071184655,1557.583333,284.1666667,957.6427012,3269.547276,2596.322336,15045.73268,21
1,170.3319896,24,255,138.9166667,944.4166667,0.633632064,105.8333333,5.5,2.035663412,1641.75,322.5,226.2740838,3803.91013,523.4422712,0,22
1,298.5873659,405,226.75,98.5,713.8333333,0.851063848,103.1666667,21.83333333,3.591533656,1295.416667,236.6666667,540.8616052,846.0654984,2689.320112,684.6894015,41
1,156.390522,105,248.5,113.0833333,1260.416667,0.136308804,102.0833333,16,3.438849119,1489.583333,255,2287.290489,50.54244791,1987.016643,25554.55588,21
1,90,15,250.1666667,132.75,1083.5,0.810216963,113.5,6.5,2.399299078,1643.916667,380.8333333,789.8620975,2169.33358,2135.217213,10852.25029,42
1,90,93,251,120.0833333,802.3333333,0.658600569,112.1666667,15,0.344466071,1508.166667,248.3333333,1020.244146,1511.63369,1447.884749,15655.50475,42
1,315.069241,28,254.8333333,126.4166667,908.8333333,0.709567368,118,14.66666667,2.429182268,1567.333333,255.8333333,131.6460013,4473.74387,284.1709262,33199.21473,21
1,129.492139,125,241.1666667,115.5833333,541.3333333,0.666416764,94.16666667,6.75,1.352635294,1424.833333,255.8333333,234.5564521,1858.972204,3978.435548,8998.859875,71
1,116.4894802,30,252.25,121.1666667,651.5833333,0.809939384,102.6666667,8,1.928271406,1516.666667,265.8333333,376.2197604,2037.08317,5325.890382,17258.79713,21
1,343.3436998,12,252.5833333,131.8333333,877.6666667,0.695151508,107.8333333,5.5,1.197266656,1617,336.6666667,706.2354776,3230.851401,2157.384252,19837.7582,81
1,223.8767289,20,255.0833333,122.75,682.75,0.690462887,104.3333333,7.166666667,1.988563629,1540.5,280,598.0345015,2341.181683,1092.084702,3297.201359,42
1,270,47,255.3333333,125.0833333,786.5,0.795491874,116.9166667,14.66666667,1.029609366,1552.333333,245.8333333,752.1393675,4388.041299,3426.419414,13832.44388,90
1,61.00394058,148,247.4166667,113,896.8333333,0.583573937,107.1666667,13.58333333,1.183121397,1462.083333,256.6666667,206.5699044,854.6425318,323.7596263,13489.03699,71
1,326.5085498,34,259.9166667,129.5833333,863.6666667,0.541250467,115.75,11.16666667,3.09207141,1632.583333,259.1666667,2006.641253,5834.690949,1507.567535,7251.877416,71
1,309.4114994,76,245.1666667,115.5833333,423.1666667,0.743143797,91.41666667,7.5,0.451724782,1417.166667,248.3333333,200.7386985,416.8608193,734.3228966,9787.330378,43
1,309.4114994,76,245.1666667,115.5833333,423.1666667,0.743143797,91.41666667,7.5,0.451724782,1417.166667,248.3333333,200.7386985,416.8608193,734.3228966,9787.330378,43
1,13.35560092,8,260.1666667,134.1666667,942.9166667,0.717314482,115.4166667,6.583333333,2.945118858,1715.916667,303.3333333,257.6594869,2175.974346,718.625597,17457.2865,52
1,264.6818473,12,251,138,842.0833333,0.731677771,105.3333333,5.25,3.091308195,1646.083333,337.5,422.1441894,1901.461793,417.9520562,17243.08607,81
1,309.638287,41,248,120.25,585.1666667,0.686934829,100.75,6.416666667,0.44956294,1494.083333,264.1666667,875.1464652,4984.343429,1458.45298,16399.14925,23
1,298.7623942,191,238.3333333,108.3333333,1249.666667,0.721843004,96.16666667,9.25,3.571580731,1406.666667,248.3333333,382.4530351,4654.922185,5204.22732,11792.03562,42
1,247.3347131,21,255.5,129.5,879.5833333,0.683141112,107.3333333,5.75,0.744221012,1586.25,295.8333333,213.9717907,2325.790207,3848.930686,17778.03093,22
1,58.06955481,53,249.5,120.9166667,859,0.688533306,108.5833333,10.08333333,1.626365423,1506.25,252.5,931.2138498,331.4979984,1392.145376,10606.78008,21
1,0,105,243.8333333,119.0833333,774.6666667,0.584581256,103.5833333,8,1.147044723,1482.5,257.5,861.5697729,3296.212582,896.7325533,7361.383283,22
1,98.53331191,33,249.9166667,119.5,291.3333333,0.637780547,94.41666667,6.75,3.859779251,1456.583333,258.3333333,570.1240967,2792.482171,3107.419356,11967.70068,82
1,211.048585,134,247.6666667,113.3333333,994.6666667,0.782998383,106.1666667,11.58333333,2.676136681,1463.916667,256.6666667,838.9612048,877.6393367,1997.08512,8729.470729,81
1,19.04505475,79,242.8333333,118.9166667,661.5,0.434265018,103.8333333,8.5,2.122879316,1475.583333,258.3333333,1003.710705,2633.087486,2646.796316,9861.564927,22
1,180,46,254.1666667,124.8333333,809.25,0.425880432,117,14.08333333,0.860333826,1547,252.5,508.8727881,1235.245103,1090.551114,21261.21083,21
1,74.51097428,22,253.3333333,125.25,631.3333333,0.878194511,105.5833333,6.083333333,1.073813281,1541.083333,290,72.69880043,2757.306989,3396.254259,22773.52038,90
1,338.1301768,70,246.3333333,122.25,685.4166667,0.805896163,110.6666667,12.33333333,0.927040101,1494.75,257.5,1458.055676,206.8765355,1420.793051,7989.844068,21
1,0,127,241.1666667,115.5833333,541.3333333,0.637689948,94.16666667,6.75,0.573579833,1424.833333,255.8333333,847.6249563,1307.672031,3309.36073,9614.191211,71
1,168.575852,39,248.5833333,118.9166667,300.1666667,0.507114112,93.5,6.5,1.755029796,1446.583333,258.3333333,493.7777574,6271.77711,296.8980069,14245.80861,21
1,254.5865368,62,242.9166667,117.9166667,669.4166667,0.615038991,102.8333333,8.25,2.157130844,1474.916667,255.8333333,749.5286508,2378.241231,1939.906647,4357.265058,81
1,287.4477324,18,252.25,140.1666667,879.5,0.854208112,104.4166667,5.25,2.867171289,1646.333333,330.8333333,756.6540028,330.4537623,7737.294434,4368.668464,42
1,154.1997589,130,243.8333333,117.1666667,1002.833333,0.678456604,101.0833333,5.75,1.592359536,1454.083333,260.8333333,453.5408747,1330.494027,599.1090846,0,21
1,304.7216381,10,249.6666667,130.5,765.8333333,0.640699506,113.1666667,6.75,2.515977684,1594.833333,332.5,379.5766544,3676.94604,2620.557707,3976.601784,82
1,146.5237769,10,255.8333333,135.5,909.1666667,0.780041337,113.9166667,9.416666667,3.091528935,1659.833333,293.3333333,235.5888384,8203.00373,5215.155657,13516.98185,42
1,74.56420899,27,251.3333333,122.5,334.8333333,0.804114819,99.91666667,6.5,2.154089125,1495.166667,274.1666667,1072.200965,1050.359603,8466.773072,15638.06376,21
1,191.2367931,19,256.75,132.6666667,949.0833333,0.744983613,114,9.666666667,1.753880975,1627.916667,278.3333333,416.0872234,6562.753653,492.7212676,14634.09075,42
1,323.7699342,345,227.75,103.6666667,724.4166667,0.732425094,104.25,21.75,3.550884745,1306.166667,250.8333333,350.6714573,1030.738063,4.037956494,4683.568844,21
1,198.837005,19,255.5833333,132.75,1054.916667,0.499115497,112.9166667,8.5,2.120237996,1621.833333,293.3333333,949.2036767,3111.673845,1968.468538,5108.114142,82
1,94.79798617,23,256.25,134.4166667,935.9166667,0.527246475,113.3333333,8.833333333,3.424775173,1640.5,287.5,1282.513764,2014.223749,125.3262331,16147.61047,90
1,138.0164389,109,252,119.75,723.9166667,0.574531496,113.9166667,16.16666667,1.542935449,1513.25,245.8333333,704.0931797,1650.067726,415.8218686,17333.49109,82
1,71.46596047,15,249.3333333,139.0833333,839.6666667,0.772045612,105.6666667,5.25,1.803923168,1657.083333,355,356.0369112,2756.457089,3591.25271,13748.90206,90
1,168.538777,147,236.75,110.6666667,890.3333333,0.547374129,96.66666667,13.33333333,3.507230593,1414,238.3333333,306.5130297,243.9355726,863.0713603,531.2904053,21
1,243.406317,19,254.9166667,127.5,837.25,0.574947715,106,5.5,1.921268412,1581.666667,298.3333333,111.7526595,1961.451168,9270.027752,22687.9515,21
1,105.4650253,2,245.5833333,127.4166667,1107.25,0.553452492,118.6666667,11.16666667,1.075438603,1607.166667,387.5,877.2455349,1259.129049,1422.363936,0,22
1,47.74043531,248,230.9166667,99.33333333,738.8333333,0.700116694,104.0833333,20.91666667,4.256887622,1337.25,225.8333333,161.8203998,1839.916346,80.45730303,3930.675327,22
1,158.0406463,54,246.1666667,119.3333333,524.6666667,0.719225466,98.16666667,5.333333333,0.927622942,1471,262.5,341.7850149,1248.311359,5.62E-05,11316.52277,22
1,31.10900692,53,246,120.4166667,650.0833333,0.746963084,105.1666667,8,0.669916279,1482.416667,262.5,1288.036816,3058.316735,933.2798492,9172.874814,82
1,90,51,246.9166667,121.3333333,438.3333333,0.530941725,95.41666667,5.583333333,0.347083654,1468.333333,264.1666667,169.112144,1553.746276,13.02113111,13.01922601,82
1,230.3123086,14,251.3333333,126.25,505.8333333,0.274733305,109.0833333,6.916666667,2.692645136,1553.333333,302.5,110.4145396,741.5274252,1235.765473,7117.043173,82
1,154.2016698,28,251.6666667,120.5,342.6666667,0.31061393,103.3333333,7.583333333,1.592333877,1498.166667,270.8333333,421.5325412,3359.269878,2124.54608,2639.585806,82
1,60.80229633,10,248.3333333,136.9166667,986.25,0.67567569,109.75,5.666666667,2.350341221,1674.333333,400,1440.828548,1044.509014,270.3630549,20314.31994,21
1,155.4368434,9,251.0833333,143.5,923.8333333,0.662431359,111.6666667,6.333333333,4.092398278,1715.916667,361.6666667,277.244463,1202.708003,1516.05245,17993.35496,21
1,90,46,247.75,120.75,660.6666667,0.523868561,105.6666667,7.75,0.691872795,1486.916667,264.1666667,153.2119742,1088.864097,203.5115609,9560.527926,82
1,74.60423608,58,245.4166667,119.4166667,493.1666667,0.597887576,96.08333333,5.166666667,2.159548356,1460.916667,260.8333333,184.7100125,1459.539403,191.440087,6916.112036,21
1,118.8079912,125,241.6666667,116.4166667,532.4166667,0.579969645,95.33333333,6.083333333,1.190174693,1431.833333,260,1513.60397,1612.961768,3376.312483,26.74043463,21
1,286.6520367,183,236.5,110.5,744.3333333,0.458566636,96.33333333,12.75,3.996866602,1414.833333,250,347.1239033,451.8160505,1199.646886,12126.44818,23
1,309.5606815,64,245.1666667,118.75,505.8333333,0.748708189,96.66666667,5.333333333,0.450299585,1460.416667,260.8333333,27.6393495,1522.599543,3.805190251,5018.75189,21
1,236.620214,221,233.75,108.0833333,831.75,0.778658509,95.33333333,16.16666667,4.162876848,1395.916667,253.3333333,160.364597,549.9163405,517.6605641,5967.59581,21
1,328.8754011,119,243.4166667,118.5833333,945,0.335257322,103,7.083333333,5.344896524,1460.75,260.8333333,786.3180716,708.0519817,89.8358797,0,23
1,302.4954646,111,243.4166667,118.5833333,945,0.183248609,103,7.083333333,5.323089635,1460.75,260.8333333,699.5227791,632.6208155,6.691525691,0,23
1,78.21054076,42,254.5833333,125.8333333,884.9166667,0.698054969,117.25,14.66666667,1.403425019,1561.5,257.5,211.9047398,4877.30622,1455.599997,34094.99536,21
1,285.4009378,128,240.6666667,114.9166667,970.4166667,0.764215648,99.08333333,6.416666667,3.23634864,1444.666667,258.3333333,684.8078867,1600.139113,4.200906666,6238.360761,43
1,247.5770838,233,235.1666667,107.5833333,986.5,0.776771247,96.5,16.58333333,0.751842851,1416.666667,255,477.3356921,581.0038823,2.443197827,9226.707272,81
1,270,16,254.75,129.25,820,0.638316929,106,5.333333333,0.343683035,1597.416667,318.3333333,951.7825192,2769.603985,2636.43839,25694.99086,42
1,254.619154,33,251.5,117.6666667,319.3333333,0.546968699,96.91666667,6.666666667,1.081179882,1461.416667,259.1666667,335.2776163,3405.724236,59.08495738,1065.371874,21
1,166.3945215,74,242.9166667,117,681.5,0.773711324,100.4166667,7.5,1.475073409,1470.5,255,1122.884746,1873.89468,1910.66243,124.6241707,21
1,54.87853623,307,228,108,783.0833333,0.131800994,103.1666667,20.33333333,2.988356267,1340.25,255,223.1367212,348.9314092,4.774372757,0,23
1,292.4823082,133,241.75,118.25,646.5,0.817285597,104.25,8.333333333,0.749959503,1464.583333,262.5,357.2561727,829.7606545,4794.206111,14177.73244,42
1,222.2528201,52,246.4166667,121.5,386.0833333,0.62553817,93.66666667,5.583333333,1.549502148,1452.833333,265,756.6480467,1544.458103,2852.166835,4383.646039,82
1,325.8572849,361,226.1666667,99.08333333,701.5833333,0.763033152,116.6666667,32.5,6.213000269,1310.416667,255.8333333,544.7384694,1425.114054,284.8735541,9688.252106,21
1,0,43,253.8333333,124.6666667,790.8333333,0.635596812,116.5,14.08333333,0.286797102,1544.25,255,223.8689121,1291.092852,912.6168463,25560.31357,82
1,49.91335428,28,262.0833333,132.75,944.5833333,0.626459122,109.0833333,7.5,0.890685535,1636.583333,234.1666667,311.2530638,1033.381281,5628.942946,50358.53919,82
1,0,37,261.9166667,130,789.5833333,0.878035009,109.0833333,8.333333333,0.286797102,1600.083333,233.3333333,15.58609839,5423.28269,221.6980093,48566.33655,90
1,262.1071311,140,248.4166667,113.3333333,866.9166667,0.307346612,107.0833333,13.83333333,2.087605084,1466.75,254.1666667,1042.128513,1102.405016,1600.625688,15368.9979,52
1,90,39,255.1666667,120.9166667,769.5,0.70651871,108.8333333,9.333333333,0.344376298,1536.083333,270.8333333,227.6594236,4825.756168,5833.641535,7938.325915,21
1,79.53352409,82,249.25,119.6666667,887.6666667,0.715446234,110.0833333,11.66666667,3.15434757,1498.75,254.1666667,256.9734385,202.2150478,3038.764684,5169.629443,95
1,35.73122473,114,252.5,116.3333333,579,0.586747348,109.1666667,15.08333333,3.528566562,1506.416667,247.5,68.49766487,1387.791354,3847.937363,6599.744497,90
1,90,31,262.0833333,130.5,848.75,0.810129046,110.5833333,8,1.023709142,1623.833333,240.8333333,436.1654504,3003.5492,1025.759377,39410.04319,21
1,270,39,249.5833333,120.5833333,613.6666667,0.662500024,101.5,6.916666667,1.03730761,1502.333333,263.3333333,320.4693219,2252.407166,2742.9148,20109.25051,82
1,180,135,244.5833333,110.9166667,1211.75,0.657493293,97.58333333,6.583333333,2.57945139,1442.666667,251.6666667,380.3632115,328.8727391,1066.820499,9565.842133,81
1,256.7377409,103,240.3333333,114.5833333,630.0833333,0.802251935,96.66666667,7.25,2.498751868,1435.083333,256.6666667,1322.495177,1475.559291,1988.00865,13327.92599,42
1,211.3067181,164,238.6666667,112.1666667,655.4166667,0.510625005,94,11.58333333,3.352911289,1418.583333,245,591.4585665,2569.951037,3179.351537,33978.39528,22
1,180,46,256.75,125.9166667,763.9166667,0.745501757,116,14.5,0.573579833,1568.166667,245,1433.418941,802.1987116,1630.765093,26389.5129,71
1,324.3005411,31,255.75,125.9166667,902.5,0.787116587,114.8333333,12.33333333,1.765254378,1570.916667,265,1581.917672,415.0647652,1056.828351,26993.51981,42
1,141.3719067,48,253.6666667,124.6666667,774.8333333,0.452488691,116.4166667,14,1.101224527,1539.833333,254.1666667,107.1999868,912.3843583,347.0922246,21857.48789,22
1,254.581221,54,246.25,119.4166667,547.5833333,0.412499994,99.5,5.75,1.078584883,1473.583333,262.5,452.8691534,2822.985065,2569.36667,18585.13231,82
1,180,13,254.9166667,128.8333333,821.75,0.560146093,106.5833333,5.416666667,0.286797102,1588.25,315.8333333,123.013172,2520.232445,2870.009708,25010.73921,90
1,241.215431,223,234.9166667,107.5833333,871.9166667,0.620221972,93.66666667,15.41666667,1.19105991,1404.583333,253.3333333,297.0649153,1257.380965,2541.150972,10398.19249,21
1,50.09031403,15,254.75,133.3333333,941.3333333,0.778635323,108.1666667,5.5,0.89396967,1611.333333,303.3333333,328.4158255,2328.406275,4.411092175,3797.927411,21
1,237.8798375,19,253.3333333,134.5,898.1666667,0.614921808,106.9166667,5.416666667,1.617783047,1617.333333,314.1666667,341.3704699,3645.76318,450.7588662,6039.605285,81
1,101.6811846,152,240.9166667,105.8333333,1397.75,0.698037624,92.83333333,10,2.830761753,1440.5,255.8333333,268.1520505,4546.958708,2329.274827,550.6713544,21
1,187.7006289,210,235.1666667,110.1666667,693.4166667,0.37868163,95.58333333,13,2.602893137,1401.083333,247.5,231.2331291,1723.988406,1483.870519,26808.52495,22
1,122.0524823,17,254.3333333,128.9166667,819.3333333,0.75,105.5,5.25,1.620832298,1591.333333,306.6666667,75.59006266,930.4264721,8371.61267,28852.89843,21
1,346.3683828,102,241.3333333,114.4166667,660.5833333,0.717929482,96.08333333,8.333333333,2.948519341,1447.583333,252.5,559.7703409,1678.194122,3542.098616,19459.59169,21
1,129.9518813,30,257.25,127.3333333,859.75,0.557379246,116.3333333,13.25,1.339639787,1592.083333,250,293.2651579,1445.495516,638.8253693,17241.44001,22
1,50.42218452,23,251,119.6666667,351.5833333,0.820867956,102.5,8.25,1.799991314,1489.833333,268.3333333,553.4973485,1483.686525,3939.868103,3957.852319,90
1,112.7199921,38,257.1666667,126.6666667,794.6666667,0.74311924,116.0833333,14,1.484798376,1578.583333,244.1666667,493.9240364,3667.343932,1178.093282,22924.34413,21
1,240.7144077,11,256.5833333,136.6666667,884.3333333,0.752058268,114.5,9.083333333,1.172449185,1681.916667,294.1666667,2432.786196,4286.764681,381.150194,16845.56461,21
1,141.2081183,23,251.75,122.9166667,391.25,0.735545278,100.9166667,6.5,2.206680859,1505.75,275.8333333,102.0682932,466.2932129,3205.524884,14693.26713,81
1,78.26509964,142,248.9166667,114.6666667,964.75,0.488962114,108.0833333,12.16666667,2.81800521,1478.916667,255,418.9672004,1867.275994,4524.626864,9250.21599,22
1,70.03656705,338,226.75,98.5,713.8333333,0.760730565,103.1666667,21.83333333,6.689586384,1295.416667,236.6666667,116.1473163,1883.369249,137.9378324,222.6705983,41
1,7.662065397,200,237.25,105.5,1246.333333,0.862630963,92.66666667,13.5,2.602657186,1427.833333,255.8333333,450.3129528,1011.994257,652.6657699,9200.365906,41
1,67.68813861,167,234.25,109.0833333,914.8333333,0.47033897,98.5,16.25,0.75539214,1408.666667,232.5,221.7700845,519.463431,0.377557769,5151.704543,23
1,30.83917654,28,253.9166667,132.8333333,1037.916667,0.557486653,110.4166667,6.916666667,1.335869214,1615.833333,301.6666667,284.3681266,2455.989221,2742.935915,0,71
1,90,40,261.8333333,132.75,977.8333333,0.810710669,110.6666667,7.083333333,1.703607539,1642.916667,240,2442.409775,8523.93307,2163.393629,46226.57043,42
1,315.1837495,78,260.4166667,127.3333333,659.75,0.755145788,107.8333333,9.5,2.424359386,1562.083333,227.5,635.939894,2293.55282,2598.053196,59035.97436,42
1,167.7158757,19,248.3333333,133.3333333,1057.333333,0.754696906,120.3333333,10.75,3.22530624,1646.166667,410.8333333,343.966278,909.818826,3528.87505,3078.524804,90
