Fire,Housing_Raster,Household_ProjectRaster,IMR_ProjectRaster,CDR_ProjectRaster,PopD_ProjectRaster,Soci_Eco_ProjectRaster,Overall_ProjectRaster,Minority_ProjectRaster
1,0.4102,0.943000019,5.594749928,13.77275181,9.582411766,0.851499975,0.814800024,0.657199979
1,0.513400018,0.895200014,5.594749928,39.52724075,323.2571411,0.595700026,0.717100024,0.753300011
1,0.189999998,0.416700006,5.594749928,28.68947029,50.55961227,0.598500013,0.397100002,0.398799986
1,0.683600008,0.307999998,5.594749928,0,1.66863966,0.784200013,0.722000003,0.806500018
1,0.767499983,0.681299984,5.594749928,29.7634182,136.4658356,0.146500006,0.450599998,0.398799986
1,0.399800003,0.609799981,5.594749928,19.09670448,42.32815933,0.491600007,0.434199989,0.074000001
1,0.945100009,0.943199992,5.594749928,0,7.75049448,0.984799981,0.991599977,0.932099998
1,0.226899996,0.222100005,5.594749928,24.45370293,24.90824699,0.460700005,0.270900011,0.238600001
1,0.357899994,0.983299971,5.594749928,0,132.0386658,0.409099996,0.61680001,0.537800014
1,0.078199998,0.579200029,5.594749928,20.65917969,23.9991169,0.416200012,0.248899996,0.270500004
1,0.178900003,0.631699979,5.594749928,9.275509834,37.92133713,0.466500014,0.343300015,0.176799998
1,0.226899996,0.222100005,5.594749928,79.09528351,16.10241127,0.460700005,0.270900011,0.238600001
1,0.41080001,0.836099982,5.594749928,38.83312607,31.67629051,0.722299993,0.640299976,0.131099999
1,0.862600029,0.126499996,5.594749928,28.21348381,19.69693947,0.683799982,0.633400023,0.465200007
1,0.890600026,0.28459999,5.594749928,9.275509834,13.54660225,0.875699997,0.831900001,0.786199987
1,0.890600026,0.28459999,5.594749928,9.275509834,13.54660225,0.875699997,0.831900001,0.786199987
1,0.1074,0.0438,5.594749928,0,6.693604469,0.81129998,0.340600014,0.651300013
1,0.397000015,0.617500007,5.594749928,21.22431183,185.5829773,0.517799973,0.504599988,0.425399989
1,0.359699994,0.323000014,5.594749928,47.22104263,988.0748901,0.201100007,0.110299997,0.430900007
1,0.835699975,0.202600002,5.594749928,5.583516121,30.06350327,0.477600008,0.553499997,0.49939999
1,0.60769999,0.734899998,5.594749928,45.80062485,74.46001434,0.297699988,0.520799994,0.570299983
1,0.918099999,0.672500014,5.594749928,0,15.3974123,0.698000014,0.822899997,0.663600028
1,0.412600011,0.64200002,5.594749928,28.0965023,14.53193092,0.805700004,0.700900018,0.648100019
1,0.545599997,0.83829999,5.594749928,0,0.558335304,0.82889998,0.801199973,0.673600018
1,0.801299989,0.913699985,5.594749928,57.05881882,24.66241074,0.856700003,0.908200026,0.733200014
1,0.180299997,0.608200014,5.594749928,41.31835938,166.079071,0.432799995,0.329899997,0.2333
1,0.487800002,0.170900002,5.594749928,0,1.060462832,0.601300001,0.471700013,0.520699978
1,0.312700003,0.893400013,5.594749928,18.88835526,40.87960434,0.819000006,0.7403,0.607200027
1,0.547699988,0.154300004,5.594749928,36.37381744,177.984024,0.41080001,0.411900014,0.67839998
1,0.677399993,0.748300016,5.594749928,11.56269836,10.19633007,0.602100015,0.731000006,0.821099997
1,0.539699972,0.283199996,5.594749928,30.18139648,37.50947952,0.868499994,0.703999996,0.695500016
1,0.205300003,0.374799997,5.594749928,50.34599304,46.99633789,0.669799984,0.443699986,0.455300003
1,0.268599987,0.685000002,5.594749928,14.93010521,29.9035778,0.409299999,0.418300003,0.463999987
1,0.387899995,0.7755,5.594749928,100,24.7865963,0.556299984,0.567499995,0.4384
1,0.389899999,0.753300011,5.594749928,36.79487228,24.8256855,0.201000005,0.361299992,0.3838
1,0.398600012,0.454899997,5.594749928,57.84579468,21.94469452,0.671500027,0.572799981,0.602599978
1,0.264400005,0.092600003,5.594749928,0,9.904192924,0.049800001,0.061299998,0.156399995
1,0.585099995,0.877200007,5.594749928,41.09141922,19.40062714,0.712700009,0.776899993,0.729399979
1,0.634199977,0.346700013,5.594749928,0,27.27725983,0.405299991,0.526600003,0.822600007
1,0.657700002,0.479699999,5.594749928,16.46516991,46.06923294,0.499500006,0.572700024,0.535700023
1,0.643100023,0.702600002,5.594749928,24.72154999,603.892334,0.8847,0.858200014,0.989600003
1,0.759000003,0.83160001,5.594749928,0,406.3537292,0.716600001,0.830900013,0.888100028
1,0.468600005,0.685500026,5.594749928,27.03402901,15.14693356,0.730400026,0.703299999,0.750400007
1,0.353700012,0.253399998,5.594749928,0,17.53651237,0.467799991,0.305200011,0.028999999
1,0.4102,0.943000019,5.594749928,17.84670258,26.49323463,0.557200015,0.630100012,0.519599974
1,0.627900004,0.770299971,5.594749928,1.180515409,95.31481171,0.76819998,0.775300026,0.663600028
1,0.245199993,0.668799996,5.594749928,0,5.626896858,0.914300025,0.729499996,0.774299979
1,0.445199996,0.860300004,5.594749928,4.722061634,1.005353332,0.557200015,0.630100012,0.519599974
1,0.468600005,0.685500026,5.594749928,0,16.0222683,0.692600012,0.827300012,0.753899992
1,0.706099987,0.609499991,5.594749928,11.80526066,11.73414135,0.690999985,0.713,0.547999978
1,0.226899996,0.222100005,5.594749928,11.80526066,19.3757534,0.460700005,0.270900011,0.238600001
1,0.419099987,0.469799995,5.594749928,39.92959976,25.53200722,0.546599984,0.475199997,0.32980001
1,0.823300004,0.841099977,5.594749928,17.94880867,60.41910934,0.955799997,0.939100027,0.753300011
1,0.528999984,0.61680001,5.594749928,0,25.7281971,0.900600016,0.789300025,0.711600006
1,0.254200011,0.735199988,5.594749928,41.06984711,35.68031693,0.764100015,0.629100025,0.556999981
1,0.768100023,0.905799985,5.594749928,21.14207649,246.4866638,0.844099998,0.898000002,0.8046
1,0.537199974,0.421099991,5.594749928,0,13.63588238,0.175099999,0.308800012,0.34040001
1,0.537199974,0.421099991,5.594749928,0,13.63588238,0.175099999,0.308800012,0.34040001
1,0.863399982,0.575900018,5.594749928,0,9.692761421,0.830799997,0.846099973,0.735300004
1,0.562699974,0.679799974,5.594749928,27.64909554,41.85232925,0.722299993,0.640299976,0.131099999
1,0.249699995,0.136899993,5.594749928,0.737782359,125.3865891,0.672100008,0.459899992,0.900300026
1,0.346799999,0.808600008,5.594749928,27.9033432,9.72396946,0.880800009,0.763599992,0.666100025
1,0.203299999,0.925499976,5.594749928,21.5160675,12.23290348,0.760399997,0.707899988,0.793799996
1,0.900399983,0.842299998,5.594749928,21.27690315,19.34038925,0.887799978,0.931100011,0.739000022
1,0.196400002,0.331200004,5.594749928,100,144.0111847,0.684499979,0.48179999,0.747900009
1,0.30250001,0.555499971,5.594749928,0,1.865632892,0.754199982,0.592400014,0.513300002
1,0.292899996,0.280200005,5.594749928,0,2.361685991,0.824800014,0.615999997,0.874599993
1,0.567700028,0.527800024,5.594749928,15.82970333,26.45793343,0.393999994,0.496699989,0.528100014
1,0.176300004,0.384000003,5.594749928,18.05505562,123.5884094,0.63440001,0.404199988,0.421600014
1,0.631299973,0.396699995,5.594749928,0,149.3999634,0.868799984,0.881099999,0.824100018
1,0.635200024,0.743399978,5.594749928,15.34680748,63.89253998,0.890100002,0.831900001,0.672299981
1,0.254200011,0.735199988,5.594749928,28.24832726,12.72677994,0.764100015,0.629100025,0.556999981
1,0.823300004,0.841099977,5.594749928,10.03443432,7.485887051,0.955799997,0.939100027,0.753300011
1,0.747900009,0.338200003,5.594749928,24.06451797,225.9388428,0.753000021,0.830600023,0.629700005
1,0.578100026,0.915499985,5.594749928,42.39156723,10.96502209,0.58829999,0.718599975,0.569199979
1,0.352200001,0.649999976,5.594749928,30.18139648,27.03200912,0.7324,0.611500025,0.443699986
1,0.2148,0.538600028,5.594749928,0,19.51983261,0.530900002,0.394199997,0.323399991
1,0.434700012,0.686800003,5.594749928,45.54350281,105.228035,0.870599985,0.719799995,0.380800009
1,0.537199974,0.421099991,5.594749928,56.07496643,81.17938232,0.175099999,0.308800012,0.34040001
1,0.800700009,0.671700001,5.594749928,25.57801247,31.1578064,0.726199985,0.775600016,0.579699993
1,0.177699998,0.176899999,5.594749928,19.49757767,238.7420349,0.413599998,0.233500004,0.400299996
1,0.468600005,0.685500026,5.594749928,88.53951263,18.14296722,0.730400026,0.703299999,0.750400007
1,0.404300004,0.261599988,5.594749928,12.41586494,31.09246445,0.455000013,0.437000006,0.781599998
1,0.547699988,0.154300004,5.594749928,17.70783806,65.71196747,0.693799973,0.625199974,0.699999988
1,0.226899996,0.222100005,5.594749928,0,35.47301865,0.460700005,0.270900011,0.238600001
1,0.941200018,0.817799985,5.594749928,1.686465979,7.643133163,0.852699995,0.933499992,0.809700012
1,0.768100023,0.905799985,5.594749928,9.275509834,9.100326538,0.844099998,0.898000002,0.8046
1,0.371399999,0.532500029,5.594749928,3.101363182,57.57566452,0.4278,0.479900002,0.766600013
1,0.578100026,0.915499985,5.594749928,0,0.1964214,0.58829999,0.718599975,0.569199979
1,0.801299989,0.913699985,5.594749928,22.60276413,28.34176064,0.856700003,0.908200026,0.733200014
1,0.897899985,0.575699985,5.594749928,0,6.788609505,0.841400027,0.81220001,0.257600009
1,0.141599998,0.125499994,5.594749928,0,15.23719978,0.720799983,0.329699993,0.324900001
1,0.582199991,0.651499987,5.594749928,0,232.5552216,0.340700001,0.516499996,0.601700008
1,0.334699988,0.753300011,5.594749928,10.44306278,47.92067719,0.633899987,0.602699995,0.594900012
1,0.245900005,0.89319998,5.594749928,0,12.51580524,0.800999999,0.711499989,0.64410001
1,0.203299999,0.925499976,5.594749928,0,23.62920189,0.760399997,0.707899988,0.793799996
1,0.576600015,0.246800005,5.594749928,21.57514,58.7355957,0.657899976,0.578299999,0.633000016
1,0.613300025,0.499900013,5.594749928,16.86465836,20.02126884,0.608299971,0.655900002,0.814300001
1,0.346799999,0.808600008,5.594749928,100,8.825461388,0.880800009,0.763599992,0.666100025
1,0.922100008,0.590300024,5.594749928,35.83737183,141.6125641,0.725600004,0.799000025,0.474900007
1,0.545599997,0.83829999,5.594749928,20.65917969,6.393283367,0.741599977,0.672500014,0.764599979
1,0.353399992,0.311699986,5.594749928,14.07141399,144.6608582,0.640699983,0.424600005,0.122299999
1,0.488900006,0.879299998,5.594749928,31.05294418,306.2772217,0.925800025,0.86680001,0.824100018
1,0.792999983,0.685500026,5.594749928,0,421.5779419,0.645299971,0.767400026,0.790799975
1,0.766600013,0.628899992,5.594749928,17.58363533,28.77659225,0.82889998,0.839100003,0.891700029
1,0.476900011,0.697799981,5.594749928,0,0.857896388,0.319299996,0.47389999,0.563399971
1,0.278400004,0.431800008,5.594749928,0,2.820717335,0.530700028,0.468800008,0.763400018
1,0.602699995,0.0858,5.594749928,25.08619499,27.98918343,0.405800015,0.364199996,0.516499996
1,0.892499983,0.871800005,5.594749928,29.51309586,13.21774387,0.855400026,0.92809999,0.804099977
1,0.476900011,0.697799981,5.594749928,0,1.268298149,0.319299996,0.47389999,0.563399971
1,0.780799985,0.335399985,5.594749928,36.59629822,266.7588196,0.915600002,0.821200013,0.764599979
1,0.874199986,0.272000015,5.594749928,17.39717102,16.79861832,0.567700028,0.652400017,0.598800004
1,0.584999979,0.884299994,5.594749928,33.24110794,19.92170525,0.828800023,0.828400016,0.697300017
1,0.236900002,0.49939999,5.594749928,11.36911488,170.1925201,0.551400006,0.442600012,0.545700014
1,0.539699972,0.283199996,5.594749928,15.34680748,14.69977665,0.868499994,0.703999996,0.695500016
1,0.480500013,0.438899994,5.594749928,0,1.604601979,0.479299992,0.508599997,0.662
1,0.652999997,0.556800008,5.594749928,31.2839241,38.47924805,0.49849999,0.591899991,0.556999981
1,0.677399993,0.748300016,5.594749928,0,3.541878223,0.602100015,0.731000006,0.821099997
1,0.325199991,0.308999985,5.594749928,0.951977253,35.72948074,0.805899978,0.546299994,0.34920001
1,0.468600005,0.685500026,5.594749928,0,5.366857529,0.730400026,0.703299999,0.750400007
1,0.980499983,0.564700007,5.594749928,0,151.0638428,0.675400019,0.854200006,0.807600021
1,0.918099999,0.672500014,5.594749928,29.51309586,19.86847115,0.698000014,0.822899997,0.663600028
1,0.73150003,0.720700026,5.594749928,28.0965023,54.30029297,0.759500027,0.754700005,0.710900009
1,0.544700027,0.278100014,5.594749928,0,21.99048233,0.760500014,0.635100007,0.651300013
1,0.985499978,0.899999976,5.594749928,0,9.258612633,0.663200021,0.930700004,0.924899995
1,0.582499981,0.852400005,5.594749928,0,0.800897002,0.774200022,0.792699993,0.695500016
1,0.404300004,0.261599988,5.594749928,23.9920578,63.78053665,0.455000013,0.437000006,0.781599998
1,0.661899984,0.815800011,5.594749928,0,4.879402637,0.758099973,0.814599991,0.859200001
1,0.610099971,0.762899995,5.594749928,0,0.755799592,0.757099986,0.779799998,0.799799979
1,0.594099998,0.696399987,5.594749928,32.04285049,16.90765953,0.84799999,0.783299983,0.623899996
1,0.706099987,0.609499991,5.594749928,15.34680748,78.15565491,0.690999985,0.713,0.547999978
1,0.539699972,0.283199996,5.594749928,0,5.871510983,0.868499994,0.703999996,0.695500016
1,0.098399997,0.77579999,5.594749928,29.144207,84.70077515,0.211300001,0.244800001,0.487599999
1,0.610099971,0.762899995,5.594749928,0,2.672220707,0.757099986,0.779799998,0.799799979
1,0.421000004,0.760399997,5.594749928,17.50777435,147.2609863,0.883599997,0.801500022,0.89349997
1,0.656400025,0.262899995,5.594749928,11.32661629,38.11019135,0.826900005,0.694199979,0.580600023
1,0.72390002,0.971300006,5.594749928,3.756166697,13.64601898,0.860400021,0.911800027,0.658699989
1,0.539699972,0.283199996,5.594749928,16.46516991,37.37522507,0.868499994,0.703999996,0.695500016
1,0.476900011,0.697799981,5.594749928,5.9025774,53.13783264,0.780499995,0.80309999,0.723500013
1,0.190099999,0.524299979,5.594749928,42.24069595,892.1873779,0.103799999,0.1514,0.206300005
1,0.217600003,0.33039999,5.594749928,0,11.73687553,0.596400023,0.435299993,0.689700007
1,0.412600011,0.64200002,5.594749928,41.31835938,19.31269836,0.805700004,0.700900018,0.648100019
1,0.465999991,0.978399992,5.594749928,0,9.769982338,0.52640003,0.7051,0.559599996
1,0.743399978,0.3838,5.594749928,0.737782359,19.49944687,0.442699999,0.553799987,0.545700014
1,0.326299995,0.551599979,5.594749928,22.2216568,11.26405716,0.703599989,0.593299985,0.651300013
1,0.412600011,0.64200002,5.594749928,0,0.258868605,0.805700004,0.700900018,0.648100019
1,0.602699995,0.0858,5.594749928,21.36434555,19.36136818,0.405800015,0.364199996,0.516499996
1,0.264400005,0.092600003,5.594749928,2.951235533,63.35572433,0.049800001,0.061299998,0.156399995
1,0.187900007,0.548600018,5.594749928,0,0.052697428,0.725099981,0.533200026,0.604399979
1,0.863399982,0.575900018,5.594749928,7.054299831,24.49347687,0.830799997,0.846099973,0.735300004
1,0.2192,0.435799986,5.594749928,20.65917969,58.35832977,0.627699971,0.474599987,0.650699973
1,0.398600012,0.454899997,5.594749928,38.36712265,69.65294647,0.671500027,0.572799981,0.602599978
1,0.146599993,0.709500015,5.594749928,0,8.572881699,0.530900002,0.384499997,0.227799997
1,0.418199986,0.508099973,5.594749928,39.89358139,48.68147659,0.736899972,0.649500012,0.755100012
1,0.220100001,0.743799984,5.594749928,31.46709824,33.7845993,0.851599991,0.693799973,0.746699989
1,0.921700001,0.430099994,5.594749928,0,2.955151558,0.671400011,0.780600011,0.770900011
1,0.910300016,0.790600002,5.594749928,43.79371262,27.97134781,0.790799975,0.87440002,0.594900012
1,0.367599994,0.706399977,5.594749928,56.07496643,49.02124023,0.693099976,0.589900017,0.305299997
1,0.480100006,0.26910001,5.594749928,30.20084,181.6567841,0.749300003,0.608799994,0.681999981
1,0.874199986,0.272000015,5.594749928,0,13.25589752,0.567700028,0.652400017,0.598800004
1,0.667999983,0.638599992,5.594749928,25.08619499,411.0679626,0.929400027,0.857800007,0.809700012
1,0.634899974,0.426099986,5.594749928,0,35.93308258,0.95660001,0.825100005,0.768999994
1,0.724799991,0.893299997,5.594749928,30.73441315,46.13036728,0.739099979,0.819400012,0.615700006
1,0.757600009,0.63380003,5.594749928,26.43351555,135.719223,0.719299972,0.745700002,0.534600019
1,0.083800003,0.539499998,5.594749928,3.756166697,15.55282688,0.278299987,0.247500002,0.755599976
1,0.199200004,0.477200001,5.594749928,31.96210289,16.07725716,0.211700007,0.211999997,0.306600004
1,0.248699993,0.639999986,5.594749928,11.80526066,263.7422485,0.726700008,0.544099987,0.318100005
1,0.926500022,0.274500012,5.594749928,22.43000603,2.218588352,0.885800004,0.862999976,0.881500006
1,0.801299989,0.913699985,5.594749928,20.65917969,44.65643692,0.856700003,0.908200026,0.733200014
1,0.520299971,0.879100025,5.594749928,17.19455719,10.76730347,0.773299992,0.782899976,0.684599996
1,0.146599993,0.709500015,5.594749928,0,8.572881699,0.530900002,0.384499997,0.227799997
1,0.634899974,0.426099986,5.594749928,32.73271561,20.72783661,0.805700004,0.700900018,0.648100019
1,0.918099999,0.672500014,5.594749928,49.5307579,3.945780277,0.698000014,0.822899997,0.663600028
1,0.214599997,0.596700013,5.594749928,9.837664604,118.4031219,0.590900004,0.449600011,0.37650001
1,0.60799998,0.971700013,5.594749928,0,71.61495972,0.692600012,0.827300012,0.753899992
1,0.835699975,0.202600002,5.594749928,59.02630615,52.72138214,0.477600008,0.553499997,0.49939999
1,0.918099999,0.505699992,5.594749928,21.64292717,284.5241394,0.867600024,0.874300003,0.735300004
1,0.478500009,0.468699992,5.594749928,34.19064331,104.7951355,0.835600019,0.730400026,0.871900022
1,0.305099994,0.769699991,5.594749928,21.64292717,33.14703751,0.673200011,0.611199975,0.555999994
1,0.969699979,0.968800008,5.594749928,27.9033432,32.87300491,0.901000023,0.978500009,0.67900002
1,0.837000012,0.796999991,5.594749928,29.51309586,262.7344666,0.779600024,0.841099977,0.58160001
1,0.203299999,0.925499976,5.594749928,18.88835526,87.98729706,0.760399997,0.707899988,0.793799996
1,0.418199986,0.508099973,5.594749928,29.51309586,51.85463333,0.736899972,0.649500012,0.755100012
1,0.497099996,0.814700007,5.594749928,44.26970291,196.4179535,0.577899992,0.645600021,0.55400002
1,0.554499984,0.301400006,5.594749928,20.29528236,94.1020813,0.846700013,0.69569999,0.666899979
1,0.493099988,0.560100019,5.594749928,44.69129181,111.7670288,0.339700013,0.456800014,0.578999996
1,0.249799997,0.651000023,5.594749928,46.09078598,33.5225029,0.831099987,0.879700005,0.809700012
1,0.716000021,0.191300005,5.594749928,44.42503738,144.8662872,0.932900012,0.79610002,0.899600029
1,0.926500022,0.274500012,5.594749928,14.0187149,65.65784454,0.885800004,0.862999976,0.881500006
1,0.751900017,0.500699997,5.594749928,0,0.72607094,0.605300009,0.659099996,0.513300002
1,0.387899995,0.7755,5.594749928,27.64909554,36.66862106,0.556299984,0.567499995,0.4384
1,0.900399983,0.842299998,5.594749928,32.04285049,22.78713608,0.887799978,0.931100011,0.739000022
1,0.305099994,0.769699991,5.594749928,21.64292717,29.86070824,0.673200011,0.611199975,0.555999994
1,0.899399996,0.945500016,5.594749928,38.52808762,255.1769409,0.90170002,0.965300024,0.878000021
1,0.244800001,0.944000006,5.594749928,12.84691048,13.16686535,0.671500027,0.689199984,0.764599979
1,0.305099994,0.769699991,5.594749928,54.81019592,8.311090469,0.673200011,0.611199975,0.555999994
1,0.683600008,0.307999998,5.594749928,0,0,0.784200013,0.722000003,0.806500018
1,0.895399988,0.654799998,5.594749928,33.24110794,75.97973633,0.800999999,0.860700011,0.737800002
1,0.520299971,0.879100025,5.594749928,15.82970333,90.39595032,0.773299992,0.782899976,0.684599996
1,0.828700006,0.764900029,5.594749928,0,8.900270462,0.90079999,0.912299991,0.87349999
1,0.869300008,0.407200009,5.594749928,7.955703259,56.27391434,0.70480001,0.6954,0.217399999
1,0.541700006,0.611400008,5.594749928,37.64134979,146.2676849,0.595399976,0.611100018,0.538699985
1,0.892199993,0.28670001,5.594749928,35.10511398,119.8642731,0.374900013,0.255100012,0.183400005
1,0.292899996,0.280200005,5.594749928,17.70783806,3.427220583,0.824800014,0.615999997,0.874599993
1,0.061900001,0.114500001,5.594749928,18.88835526,260.7392883,0.062399998,0.055799998,0.078599997
1,0.2192,0.435799986,5.594749928,11.80526066,98.79923248,0.627699971,0.474599987,0.650699973
1,0.60799998,0.971700013,5.594749928,0,2.441962481,0.692600012,0.827300012,0.753899992
1,0.3134,0.845799983,5.594749928,0,19.86061096,0.799600005,0.712700009,0.602599978
1,0.586099982,0.398699999,5.594749928,0,1.25313282,0.763999999,0.699000001,0.787299991
1,0.487800002,0.170900002,5.594749928,19.39430428,16.03770256,0.601300001,0.471700013,0.520699978
1,0.2764,0.584200025,5.594749928,35.14751053,84.04252625,0.638400018,0.535300016,0.591400027
1,0.325199991,0.308999985,5.594749928,27.01904678,18.85053635,0.805899978,0.546299994,0.34920001
1,0.821399987,0.703800023,5.594749928,10.13462543,13.48576164,0.898299992,0.894500017,0.829599977
1,0.647099972,0.485700011,5.594749928,44.95075226,39.23287582,0.707099974,0.701200008,0.741599977
1,0.167999998,0.484600008,5.594749928,21.78604126,58.80998993,0.762000024,0.50910002,0.48300001
1,0.926500022,0.274500012,5.594749928,22.43000603,4.269462109,0.885800004,0.862999976,0.881500006
1,0.289999992,0.655700028,5.594749928,23.26330566,36.16376877,0.707199991,0.577600002,0.460099995
1,0.806299984,0.681400001,5.594749928,0,1.526818156,0.894699991,0.933499992,0.779500008
1,0.150700003,0.141800001,5.594749928,0,19.98906136,0.514100015,0.256500006,0.436199993
1,0.918099999,0.672500014,5.594749928,0,1.698983192,0.885800004,0.862999976,0.881500006
1,0.245000005,0.2421,5.594749928,39.63189316,16.38830376,0.343100011,0.206799999,0.061099999
1,0.620899975,0.899800003,5.594749928,6.356678963,31.31457901,0.493200004,0.606899977,0.048700001
1,0.189999998,0.416700006,5.594749928,27.05570221,138.2713013,0.598500013,0.397100002,0.398799986
1,0.751900017,0.500699997,5.594749928,0,1.951973438,0.605300009,0.659099996,0.513300002
1,0.414600015,0.31400001,5.594749928,51.30753326,89.40934753,0.584100008,0.489800006,0.567399979
1,0.550300002,0.347000003,5.594749928,13.07003021,84.00495148,0.693799973,0.625199974,0.699999988
1,0.256999999,0.515200019,5.594749928,8.853919029,93.62748718,0.635900021,0.452499986,0.2403
1,0.585099995,0.877200007,5.594749928,41.09141922,19.40062714,0.712700009,0.776899993,0.729399979
1,0.387899995,0.7755,5.594749928,0,30.22544479,0.556299984,0.567499995,0.4384
1,0.539699972,0.283199996,5.594749928,24.70359612,174.3857117,0.868499994,0.703999996,0.695500016
1,0.631299973,0.396699995,5.594749928,37.84629822,57.76039886,0.761900008,0.702700019,0.724900007
1,0.613300025,0.499900013,5.594749928,0,4.119320393,0.608299971,0.655900002,0.814300001
1,0.743399978,0.3838,5.594749928,29.51309586,9.913598061,0.442699999,0.553799987,0.545700014
1,0.585099995,0.877200007,5.594749928,44.09609604,17.50233078,0.712700009,0.776899993,0.729399979
1,0.578100026,0.915499985,5.594749928,19.09670448,7.283857822,0.58829999,0.718599975,0.569199979
1,0.926500022,0.274500012,5.594749928,0,2.260376215,0.885800004,0.862999976,0.881500006
1,0,0.451499999,5.594749928,23.07386589,189.1108704,0.540300012,0.500400007,0.363799989
1,0.445199996,0.860300004,5.594749928,0,3.952623844,0.557200015,0.630100012,0.519599974
1,0.479299992,0.727299988,5.594749928,0,140.1309052,0.501800001,0.55430001,0.405400008
1,0.3134,0.1237,5.594749928,1.686465979,6.04796505,0.752399981,0.534099996,0.941600025
1,0.559099972,0.555599988,5.594749928,0,0.115887858,0.92750001,0.810699999,0.782999992
1,0.537699997,0.1294,5.594749928,37.7346344,10.91532803,0.680700004,0.549899995,0.745899975
1,0.578100026,0.915499985,5.594749928,0,3.582406998,0.58829999,0.718599975,0.569199979
1,0.348199993,0.660000026,5.594749928,20.65917969,9.046660423,0.778400004,0.636900008,0.433600008
1,0.620899975,0.899800003,5.594749928,3.756166697,20.79392242,0.493200004,0.606899977,0.048700001
1,0.620899975,0.899800003,5.594749928,3.756166697,20.79392242,0.493200004,0.606899977,0.048700001
1,0.707199991,0.969600022,5.594749928,39.63189316,6.941730022,0.861400008,0.865999997,0.2227
1,0.895399988,0.654799998,5.594749928,41.56963348,140.8405151,0.800999999,0.860700011,0.737800002
1,0.986400008,0.729600012,5.594749928,16.23216629,38.33721924,0.804400027,0.913500011,0.574299991
1,0.254200011,0.735199988,5.594749928,13.41501617,46.84246826,0.764100015,0.629100025,0.556999981
1,0.160899997,0.079599999,5.594749928,40.13784409,71.05633545,0.526799977,0.281399995,0.770900011
1,0.203299999,0.925499976,5.594749928,0,5.854456902,0.760399997,0.707899988,0.793799996
1,0.203299999,0.925499976,5.594749928,0,4.876295567,0.760399997,0.707899988,0.793799996
1,0.437999994,0.898299992,5.594749928,11.80526066,2.47073245,0.922399998,0.8495,0.743499994
1,0.926500022,0.274500012,5.594749928,0,1.7700634,0.885800004,0.862999976,0.881500006
1,0.918099999,0.672500014,5.594749928,9.837664604,12.1143446,0.698000014,0.822899997,0.663600028
1,0.856999993,0.926699996,5.594749928,0,184.1055298,0.541000009,0.805299997,0.669099987
1,0.980099976,0.539200008,5.594749928,14.44253445,60.4159584,0.799799979,0.900600016,0.858799994
1,0.350100011,0.146799996,5.594749928,0,0,0.153600007,0.167899996,0.370900005
1,0.440600008,0.729700029,5.594749928,22.05718231,17.53987122,0.952099979,0.82160002,0.709999979
1,0.412600011,0.64200002,5.594749928,17.19455719,3.631293058,0.805700004,0.700900018,0.648100019
1,0.743399978,0.3838,5.594749928,18.00299263,22.3754673,0.442699999,0.553799987,0.545700014
1,0.2148,0.538600028,5.594749928,17.70783806,115.1161728,0.644299984,0.611800015,0.573099971
1,0.159700006,0.834399998,5.594749928,29.51309586,23.79943657,0.857500017,0.671000004,0.575200021
1,0.874199986,0.272000015,5.594749928,31.59640121,81.39463806,0.567700028,0.652400017,0.598800004
1,0.468600005,0.685500026,5.594749928,0,1.424600005,0.730400026,0.703299999,0.750400007
1,0.203299999,0.925499976,5.594749928,27.26129341,51.00975037,0.760399997,0.707899988,0.793799996
1,0.176300004,0.384000003,5.594749928,0.347216696,29.55509567,0.63440001,0.404199988,0.421600014
1,0.897899985,0.575699985,5.594749928,0,15.01286411,0.841400027,0.81220001,0.257600009
1,0.901300013,0.514900029,5.594749928,37.77681351,106.7084274,0.747799993,0.818300009,0.768999994
1,0.387899995,0.7755,5.594749928,20.01128387,8.811697006,0.556299984,0.567499995,0.4384
1,0.892499983,0.871800005,5.594749928,0,1.799993277,0.855400026,0.92809999,0.804099977
1,0.203299999,0.925499976,5.594749928,0,17.02137947,0.760399997,0.707899988,0.793799996
1,0.215900004,0.228499994,5.594749928,41.01173019,130.1504822,0.423500001,0.241899997,0.181400001
1,0.897899985,0.575699985,5.594749928,0,118.7427368,0.841400027,0.81220001,0.257600009
1,0.211700007,0.611100018,5.594749928,26.4544487,611.913208,0.776600003,0.500800014,0.243900001
1,0.245900005,0.89319998,5.594749928,73.78290558,16.75724792,0.800999999,0.711499989,0.64410001
1,0.091600001,0.351799995,5.594749928,13.07003021,43.56011581,0.458000004,0.262699991,0.514500022
1,0.493099988,0.7579,5.594749928,7.378248215,40.75302124,0.739899993,0.686699986,0.400299996
1,0.554499984,0.301400006,5.594749928,5.281242371,21.7798233,0.846700013,0.69569999,0.666899979
1,0.367599994,0.706399977,5.594749928,34.44446945,61.39895248,0.693099976,0.589900017,0.305299997
1,0.759500027,0.902199984,5.594749928,33.94011307,33.27611542,0.755900025,0.848399997,0.694199979
1,0.493900001,0.704900026,5.594749928,2.951235533,16.24747658,0.704599977,0.649699986,0.367799997
1,0.294699997,0.536599994,5.594749928,38.36712265,188.4488678,0.765200019,0.558200002,0.29550001
1,0.602699995,0.0858,5.594749928,30.76682091,46.7965126,0.405800015,0.364199996,0.516499996
1,0.847500026,0.77759999,5.594749928,41.62902832,27.64936066,0.756500006,0.845300019,0.718400002
